rank,name,diff,first_tax,second_tax
phylum,p__Actinomycetota,0.0034876291134357815,0.1546480944759268,0.15116046536249103
phylum,p__Cloacimonadota,0.0027036380153134055,0.0027036380153134055,0.0
phylum,p__Acidobacteriota,0.0021629104122507245,0.0021629104122507245,0.0
phylum,p__Bdellovibrionota_B,0.0010814552061253623,0.0010814552061253623,0.0
phylum,p__Myxococcota,0.0010814552061253623,0.0010814552061253623,0.0
phylum,p__Chlamydiota,0.0005407276030626811,0.0005407276030626811,0.0
phylum,p__Hinthialibacterota,0.0005407276030626811,0.0005407276030626811,0.0
phylum,p__Bdellovibrionota,0.0005407276030626811,0.0005407276030626811,0.0
phylum,p__Thermotogota,0.0005407276030626811,0.0005407276030626811,0.0
phylum,p__Bacteroidota_A,0.0005407276030626811,0.0005407276030626811,0.0
phylum,p__UBP6,0.0005407276030626811,0.0005407276030626811,0.0
superkingdom,d__Bacteria,0.42909135561362,99.1451096595579,98.71601830394428
superkingdom,d__Archaea,-0.4290913556136129,0.8548903404420988,1.2839816960557118
class,c__Bacteroidia,10.92847122793567,37.310289019175386,26.381817791239715
class,c__Clostridia,-6.305760373721464,39.789919633152714,46.095680006874176
class,c__Bacilli,-3.346578979070135,9.383007925615049,12.729586904685183
class,c__Campylobacteria,-0.6853059217232951,0.5692321118313011,1.2545380335545961
class,c__Kiritimatiellia,0.667583615548179,1.9425293739636802,1.2749457584155013
class,c__Thermoplasmata,-0.5879135046298362,0.7751076979222036,1.3630212025520398
class,c__Spirochaetia,0.5098043646889261,4.874372257967266,4.36456789327834
class,c__Vampirovibrionia,-0.4298642291868578,0.8520631193126373,1.281927348499495
class,c__Planctomycetia,0.3150066930860976,0.7306798257792728,0.4156731326931752
class,c__Alphaproteobacteria,-0.31373073574953386,0.48592985156330576,0.7996605873128396
class,c__Bradymonadia,0.1599329372165743,0.2947313303767642,0.1347983931601899
class,c__Gammaproteobacteria,0.1565692871287437,0.39985084928637726,0.24328156215763355
class,c__Saccharimonadia,-0.13229686949867148,0.06426174363531063,0.1965586131339821
class,c__Negativicutes,-0.12126022391551368,1.0392948662007029,1.1605550901162167
class,c__Coriobacteriia,-0.09557651710633679,0.07735209882028132,0.17292861592661812
class,c__Lentisphaeria,0.06664880424391015,0.6069164676668227,0.5402676634229125
class,c__Dehalobacteriia,-0.06029564252359668,0.009520258316342317,0.069815900839939
class,c__Fibrobacteria,0.044128227341677116,0.10749958348869866,0.06337135614702154
class,c__Verrucomicrobiia,-0.03455427172937585,0.029354129808722144,0.063908401538098
class,c__Actinomycetes,0.030147484668417338,0.030147484668417338,0.0
class,c__Brachyspiria,0.014677064904361072,0.014677064904361072,0.0
class,c__Elusimicrobia,-0.012034836688232759,0.014280387474513474,0.026315224162746235
class,c__Methanomicrobia,0.009916935746189914,0.009916935746189914,0.0
class,c__Peptococcia,-0.009881137548883954,0.07497203424119575,0.0848531717900797
class,c__Deferribacteres,0.008806036986588044,0.02975080723856974,0.020944770251981697
class,c__UBA2361,0.008330226026799527,0.008330226026799527,0.0
class,c__Xenobia,0.007140193737256737,0.007140193737256737,0.0
class,c__Fusobacteriia,0.004363451728323562,0.004363451728323562,0.0
class,c__Methanobacteria,-0.003182976134395764,0.3550262997135989,0.35820927584799467
class,c__Desulfovibrionia,-0.002600575850398364,0.08171555054860488,0.08431612639900325
class,c__Cloacimonadia,0.0023800645790855793,0.0023800645790855793,0.0
class,c__UBA6911,0.0023800645790855793,0.0023800645790855793,0.0
class,c__Anaerolineae,0.0015867097193903862,0.0015867097193903862,0.0
class,c__Dehalococcoidia,0.0015867097193903862,0.0015867097193903862,0.0
class,c__Desulfomonilia,0.0015867097193903862,0.0015867097193903862,0.0
class,c__Phycisphaerae,0.0011900322895427896,0.0011900322895427896,0.0
class,c__Oligoflexia,0.0011900322895427896,0.0011900322895427896,0.0
class,c__UBA11346,0.0007933548596951931,0.0007933548596951931,0.0
class,c__Cyanobacteriia,0.0007933548596951931,0.0007933548596951931,0.0
class,c__Chlamydiia,0.0007933548596951931,0.0007933548596951931,0.0
class,c__Synergistia,0.0007933548596951931,0.0007933548596951931,0.0
class,c__Thermotogae,0.0007933548596951931,0.0007933548596951931,0.0
class,c__Terriglobia,0.0007933548596951931,0.0007933548596951931,0.0
class,c__UBA3072,0.0007933548596951931,0.0007933548596951931,0.0
class,c__Koll11,0.0007933548596951931,0.0007933548596951931,0.0
class,c__Desulfitobacteriia,0.00039667742984759655,0.00039667742984759655,0.0
class,c__Polyangia,0.00039667742984759655,0.00039667742984759655,0.0
class,c__Minisyncoccia,0.00039667742984759655,0.00039667742984759655,0.0
class,c__Rubrobacteria,0.00039667742984759655,0.00039667742984759655,0.0
class,c__SpSt-956,0.00039667742984759655,0.00039667742984759655,0.0
class,c__Dormibacteria,0.00039667742984759655,0.00039667742984759655,0.0
class,c__Calditrichia,0.00039667742984759655,0.00039667742984759655,0.0
class,c__Bdellovibrionia,0.00039667742984759655,0.00039667742984759655,0.0
class,c__Syntrophia,0.00039667742984759655,0.00039667742984759655,0.0
class,c__Desulfobulbia,0.00039667742984759655,0.00039667742984759655,0.0
class,c__Desulfobacteria,0.00039667742984759655,0.00039667742984759655,0.0
class,c__Holophagae,0.00039667742984759655,0.00039667742984759655,0.0
class,c__Blastocatellia,0.00039667742984759655,0.00039667742984759655,0.0
class,c__Thermoanaerobaculia,0.00039667742984759655,0.00039667742984759655,0.0
class,c__Ignavibacteria,0.00039667742984759655,0.00039667742984759655,0.0
class,c__UBA2242,0.00039667742984759655,0.00039667742984759655,0.0
class,c__Marinisomatia,0.00039667742984759655,0.00039667742984759655,0.0
class,c__Tritonobacteria,0.00039667742984759655,0.00039667742984759655,0.0
class,c__Orphanbacteria,0.00039667742984759655,0.00039667742984759655,0.0
class,c__Nitrospinia,0.00039667742984759655,0.00039667742984759655,0.0
class,c__UBA9217,0.00039667742984759655,0.00039667742984759655,0.0
class,c__Binatia,0.00039667742984759655,0.00039667742984759655,0.0
class,c__Aquificia,0.00039667742984759655,0.00039667742984759655,0.0
class,c__E2,0.00039667742984759655,0.00039667742984759655,0.0
phylum,p__Bacteroidota,10.92847122793567,37.310289019175386,26.381817791239715
phylum,p__Bacillota,-9.84337967934975,50.29711139495585,60.1404910743056
phylum,p__Campylobacterota,-0.6853059217232951,0.5692321118313011,1.2545380335545961
phylum,p__Verrucomicrobiota,0.6486588359104501,2.578799971439225,1.9301411355287748
phylum,p__Thermoplasmatota,-0.5966465988482882,0.7755043753520512,1.3721509742003395
phylum,p__Spirochaetota,0.5191109756825234,4.889049322871627,4.3699383471891045
phylum,p__Cyanobacteriota,-0.42907087432716257,0.8528564741723326,1.281927348499495
phylum,p__Planctomycetota,0.3062491724138065,0.7326632129285108,0.42641404051470433
phylum,p__Pseudomonadota,-0.17918030965492476,0.8857807008496831,1.064961010504608
phylum,p__Myxococcota,0.16032961464642193,0.29512800780661186,0.1347983931601899
phylum,p__Patescibacteriota,-0.15821541623157007,0.06465842106515823,0.2228738372967283
phylum,p__Actinomycetota,-0.10155144160127072,0.10789626091854626,0.20944770251981698
phylum,p__Fibrobacterota,0.044128227341677116,0.10749958348869866,0.06337135614702154
phylum,p__Thermoproteota,-0.0349079504199695,0.0,0.0349079504199695
phylum,p__Elusimicrobiota,-0.012034836688232759,0.014280387474513474,0.026315224162746235
phylum,p__Halobacteriota,0.009916935746189914,0.009916935746189914,0.0
phylum,p__Bdellovibrionota_B,0.009520258316342317,0.009520258316342317,0.0
phylum,p__Chrysiogenota,0.008806036986588044,0.02975080723856974,0.020944770251981697
phylum,p__Vulcanimicrobiota,0.007536871167104334,0.007536871167104334,0.0
phylum,p__Methanobacteriota,-0.007479339263007393,0.3550262997135989,0.3625056389766063
phylum,p__Fusobacteriota,0.004363451728323562,0.004363451728323562,0.0
phylum,p__Acidobacteriota,0.004363451728323562,0.004363451728323562,0.0
phylum,p__Chloroflexota,0.0035700968686283685,0.0035700968686283685,0.0
phylum,p__Desulfobacterota,0.002776742008933176,0.002776742008933176,0.0
phylum,p__Desulfobacterota_I,-0.002600575850398364,0.08171555054860488,0.08431612639900325
phylum,p__Cloacimonadota,0.0023800645790855793,0.0023800645790855793,0.0
phylum,p__Chlamydiota,0.0007933548596951931,0.0007933548596951931,0.0
phylum,p__Synergistota,0.0007933548596951931,0.0007933548596951931,0.0
phylum,p__Thermotogota,0.0007933548596951931,0.0007933548596951931,0.0
phylum,p__WOR-3,0.0007933548596951931,0.0007933548596951931,0.0
phylum,p__Marinisomatota,0.0007933548596951931,0.0007933548596951931,0.0
phylum,p__Omnitrophota,0.0007933548596951931,0.0007933548596951931,0.0
phylum,p__Calditrichota,0.00039667742984759655,0.00039667742984759655,0.0
phylum,p__Bdellovibrionota,0.00039667742984759655,0.00039667742984759655,0.0
phylum,p__Bacteroidota_A,0.00039667742984759655,0.00039667742984759655,0.0
phylum,p__UBA1439,0.00039667742984759655,0.00039667742984759655,0.0
phylum,p__Orphanbacterota,0.00039667742984759655,0.00039667742984759655,0.0
phylum,p__Nitrospinota,0.00039667742984759655,0.00039667742984759655,0.0
phylum,p__Nitrospirota,0.00039667742984759655,0.00039667742984759655,0.0
phylum,p__Desulfobacterota_B,0.00039667742984759655,0.00039667742984759655,0.0
phylum,p__Aquificota,0.00039667742984759655,0.00039667742984759655,0.0
superkingdom,d__Archaea,-0.8058048864492285,1.14044761081184,1.9462524972610684
superkingdom,d__Bacteria,0.805804886449224,98.85955238918815,98.05374750273893
class,c__Bacteroidia,7.844251227021154,26.740850927440228,18.896599700419074
class,c__Bacilli,-4.497623369492813,6.13581636929955,10.633439738792363
class,c__Clostridia,-3.752881719879664,50.73718554557484,54.4900672654545
class,c__Spirochaetia,0.7857754124276806,5.758594334272964,4.972818921845284
class,c__Fibrobacteria,0.7077149045768597,1.423006434964127,0.7152915303872673
class,c__Vampirovibrionia,-0.6197914467870037,0.2054586247421494,0.8252500715291531
class,c__Gammaproteobacteria,0.5219901744898695,1.1665940712859246,0.644603896796055
class,c__Thermoplasmata,-0.43258555745295924,0.786495615512948,1.2190811729659072
class,c__Kiritimatiellia,0.3077859828664271,2.8603949736602043,2.552608990793777
class,c__Lentisphaeria,0.25477833544087175,0.8399148579459068,0.5851365225050351
class,c__Bradymonadia,0.22960178650064242,0.43885962244923116,0.20925783594858877
class,c__Coriobacteriia,-0.22310365796368506,0.34969057931113834,0.5727942372748234
class,c__Alphaproteobacteria,-0.16520359886093075,0.12820618183910124,0.293409780700032
class,c__Dehalobacteriia,-0.12904774969789562,0.012327517484528963,0.14137526718242457
class,c__Verrucomicrobiia,-0.10575589338136338,0.08218344989685977,0.18793934327822315
class,c__Methanobacteria,-0.07775951187040325,0.4709111679090065,0.5486706797794098
class,c__Planctomycetia,0.04725548369069437,0.04725548369069437,0.0
class,c__UBA2361,0.04581356524398534,0.09574371912984163,0.049930153885856296
class,c__Negativicutes,0.03474069293294031,0.8156707402263332,0.780930047293393
class,c__Actinomycetes,0.028141672983275575,0.04889915268863156,0.02075747970535599
class,c__Peptococcia,-0.024842082322976633,0.10026380887416893,0.12510589119714555
class,c__Desulfovibrionia,0.024812450009051322,0.2054586247421494,0.18064617473309807
class,c__Campylobacteria,-0.024561688800125037,0.4281757739626394,0.4527374627627644
class,c__Deferribacteres,0.019313110725762046,0.019313110725762046,0.0
class,c__Fusobacteriia,0.01808035897730915,0.01808035897730915,0.0
class,c__Cloacimonadia,0.01068384848659177,0.01068384848659177,0.0
class,c__Saccharimonadia,0.009040179488654576,0.009040179488654576,0.0
class,c__Synergistia,0.009040179488654576,0.009040179488654576,0.0
class,c__Cyanobacteriia,0.00698559324123308,0.00698559324123308,0.0
class,c__Anaerolineae,0.004109172494842988,0.004109172494842988,0.0
class,c__Elusimicrobia,-0.003617064918290443,0.02218953147215214,0.025806596390442582
class,c__Methanomicrobia,0.0032873379958743907,0.0032873379958743907,0.0
class,c__Myxococcia,0.0016436689979371954,0.0016436689979371954,0.0
class,c__Polyangia,0.0012327517484528965,0.0012327517484528965,0.0
class,c__Phycisphaerae,0.0012327517484528965,0.0012327517484528965,0.0
class,c__Dehalococcoidia,0.0012327517484528965,0.0012327517484528965,0.0
class,c__UBA9217,0.0012327517484528965,0.0012327517484528965,0.0
class,c__Gemmatimonadetes,0.0012327517484528965,0.0012327517484528965,0.0
class,c__Chlamydiia,0.0008218344989685977,0.0008218344989685977,0.0
class,c__Nitrospiria,0.0008218344989685977,0.0008218344989685977,0.0
class,c__Terriglobia,0.0008218344989685977,0.0008218344989685977,0.0
class,c__DTU025,0.00041091724948429884,0.00041091724948429884,0.0
class,c__DSM-12270,0.00041091724948429884,0.00041091724948429884,0.0
class,c__Zetaproteobacteria,0.00041091724948429884,0.00041091724948429884,0.0
class,c__Brachyspiria,0.00041091724948429884,0.00041091724948429884,0.0
class,c__UBA12135,0.00041091724948429884,0.00041091724948429884,0.0
class,c__Patescibacteriia,0.00041091724948429884,0.00041091724948429884,0.0
class,c__Xenobia,0.00041091724948429884,0.00041091724948429884,0.0
class,c__Aquificia,0.00041091724948429884,0.00041091724948429884,0.0
class,c__Chloroflexia,0.00041091724948429884,0.00041091724948429884,0.0
class,c__Caldisericia,0.00041091724948429884,0.00041091724948429884,0.0
class,c__Thermodesulfovibrionia,0.00041091724948429884,0.00041091724948429884,0.0
class,c__Thermoanaerobaculia,0.00041091724948429884,0.00041091724948429884,0.0
class,c__Desulfobacteria,0.00041091724948429884,0.00041091724948429884,0.0
class,c__Desulfobulbia,0.00041091724948429884,0.00041091724948429884,0.0
class,c__Chlorobiia,0.00041091724948429884,0.00041091724948429884,0.0
class,c__Rhodothermia,0.00041091724948429884,0.00041091724948429884,0.0
class,c__Babeliae,0.00041091724948429884,0.00041091724948429884,0.0
class,c__Orphanbacteria,0.00041091724948429884,0.00041091724948429884,0.0
class,c__Binatia,0.00041091724948429884,0.00041091724948429884,0.0
class,c__Armatimonadia,0.00041091724948429884,0.00041091724948429884,0.0
class,c__MSB-5A5,0.00041091724948429884,0.00041091724948429884,0.0
class,c__Nitrososphaeria,0.00041091724948429884,0.00041091724948429884,0.0
phylum,p__Bacillota,-8.368832393961444,57.80208581595838,66.17091820991983
phylum,p__Bacteroidota,7.844251227021154,26.740850927440228,18.896599700419074
phylum,p__Spirochaetota,0.7865972469266486,5.759416168771932,4.972818921845284
phylum,p__Fibrobacterota,0.7077149045768597,1.423006434964127,0.7152915303872673
phylum,p__Cyanobacteriota,-0.6128058535457704,0.2124442179833825,0.8252500715291531
phylum,p__Verrucomicrobiota,0.45680842492593565,3.782493281502971,3.3256848565770354
phylum,p__Thermoplasmatota,-0.4426837908231325,0.786495615512948,1.2291794063360804
phylum,p__Pseudomonadota,0.30614531306254744,1.29521117037451,0.9890658573119625
phylum,p__Myxococcota,0.2324782072470325,0.44173604319562126,0.20925783594858877
phylum,p__Actinomycetota,-0.2314278277060349,0.3985897319997699,0.6300175597058048
phylum,p__Methanobacteriota,-0.09458990082069187,0.4709111679090065,0.5655010687296983
phylum,p__Thermoproteota,-0.06017848297155481,0.00041091724948429884,0.06058940022103911
phylum,p__Bdellovibrionota_B,0.04581356524398534,0.09574371912984163,0.049930153885856296
phylum,p__Desulfobacterota_I,0.024812450009051322,0.2054586247421494,0.18064617473309807
phylum,p__Campylobacterota,-0.024561688800125037,0.4281757739626394,0.4527374627627644
phylum,p__Chrysiogenota,0.019313110725762046,0.019313110725762046,0.0
phylum,p__Fusobacteriota,0.01808035897730915,0.01808035897730915,0.0
phylum,p__Planctomycetota,0.01763252236361809,0.048488235439147265,0.030855713075529173
phylum,p__Cloacimonadota,0.01068384848659177,0.01068384848659177,0.0
phylum,p__Patescibacteriota,0.009451096738138874,0.009451096738138874,0.0
phylum,p__Synergistota,0.009040179488654576,0.009040179488654576,0.0
phylum,p__Chloroflexota,0.005752841492780184,0.005752841492780184,0.0
phylum,p__Elusimicrobiota,-0.003617064918290443,0.02218953147215214,0.025806596390442582
phylum,p__Halobacteriota,0.0032873379958743907,0.0032873379958743907,0.0
phylum,p__Nitrospirota,0.002465503496905793,0.002465503496905793,0.0
phylum,p__Gemmatimonadota,0.0012327517484528965,0.0012327517484528965,0.0
phylum,p__Acidobacteriota,0.0012327517484528965,0.0012327517484528965,0.0
phylum,p__Chlamydiota,0.0008218344989685977,0.0008218344989685977,0.0
phylum,p__Desulfobacterota,0.0008218344989685977,0.0008218344989685977,0.0
phylum,p__Bacteroidota_A,0.0008218344989685977,0.0008218344989685977,0.0
phylum,p__Vulcanimicrobiota,0.00041091724948429884,0.00041091724948429884,0.0
phylum,p__Aquificota,0.00041091724948429884,0.00041091724948429884,0.0
phylum,p__Caldisericota,0.00041091724948429884,0.00041091724948429884,0.0
phylum,p__Babelota,0.00041091724948429884,0.00041091724948429884,0.0
phylum,p__Orphanbacterota,0.00041091724948429884,0.00041091724948429884,0.0
phylum,p__Desulfobacterota_B,0.00041091724948429884,0.00041091724948429884,0.0
phylum,p__Armatimonadota,0.00041091724948429884,0.00041091724948429884,0.0
phylum,p__Zixibacteria,0.00041091724948429884,0.00041091724948429884,0.0
superkingdom,d__Bacteria,0.7063674296214351,98.73889496133269,98.03252753171125
superkingdom,d__Archaea,-0.706367429621429,1.261105038667313,1.9674724682887421
class,c__Bacteroidia,12.321800329017513,41.839084617425065,29.517284288407552
class,c__Clostridia,-8.717035782118836,36.34130314210615,45.05833892422499
class,c__Bacilli,-3.2999633992102373,7.235525332175842,10.53548873138608
class,c__Spirochaetia,0.9787795422600394,4.824688321396706,3.8459087791366664
class,c__Vampirovibrionia,-0.6095145110950473,0.8132580964093661,1.4227726075044134
class,c__Kiritimatiellia,0.5369534721199585,3.1831006293858066,2.646147157265848
class,c__Alphaproteobacteria,-0.26416225271638816,0.34302732161373556,0.6071895743301238
class,c__Thermoplasmata,-0.22950145942835,0.3484530613229159,0.577954520751266
class,c__Negativicutes,-0.20440902293433727,2.0144565820251272,2.2188656049594644
class,c__Bradymonadia,0.15746398421259925,0.293894234247269,0.1364302500346698
class,c__Methanobacteria,0.09606818172207,0.3505630712098194,0.2544948894877494
class,c__Gammaproteobacteria,0.08604731785623937,0.5549326002556126,0.46888528239937327
class,c__Campylobacteria,0.08491741778127128,0.6966046926619885,0.6116872748807173
class,c__Lentisphaeria,0.05313480672473028,0.2544069063637898,0.20127209963905954
class,c__Fibrobacteria,0.03847738723270993,0.08982613518531915,0.05134874795260923
class,c__Nanobdellia,-0.03710602954239645,0.0,0.03710602954239645
class,c__Dehalobacteriia,-0.03494852124137941,0.011152909402204056,0.04610143064358347
class,c__Actinomycetes,-0.033936745820034954,0.16096361137235043,0.19490035719238538
class,c__Saccharimonadia,-0.029457319539178545,0.014770069208324292,0.04422738874750284
class,c__Peptococcia,-0.027754390335357672,0.0678217463647544,0.09557613670011206
class,c__Coriobacteriia,0.02196298672543118,0.18537944006366203,0.16341645333823085
class,c__Verrucomicrobiia,-0.019292125660432008,0.037678747980419106,0.056970873640851113
class,c__Brachyspiria,0.019291518965974582,0.019291518965974582,0.0
class,c__Elusimicrobia,-0.014126103149131276,0.0364730280450457,0.05059913119417697
class,c__Planctomycetia,0.012731306942591173,0.026224408594371702,0.013493101651780528
class,c__Xenobia,0.011755769369890761,0.011755769369890761,0.0
class,c__Fusobacteriia,0.010248619450673997,0.010248619450673997,0.0
class,c__Desulfovibrionia,0.009878383310692858,0.13956208251947239,0.1296836992087795
class,c__UBA2361,0.006028599676867058,0.006028599676867058,0.0
class,c__Deferribacteres,-0.005023527268960027,0.02833441848127517,0.03335794575023519
class,c__Synergistia,0.0048228797414936455,0.0048228797414936455,0.0
class,c__Gemmatimonadetes,0.0021100098869034703,0.0021100098869034703,0.0
class,c__Anaerolineae,0.0021100098869034703,0.0021100098869034703,0.0
class,c__UBA9160,0.0021100098869034703,0.0021100098869034703,0.0
class,c__Methanomicrobia,0.0021100098869034703,0.0021100098869034703,0.0
class,c__Chlamydiia,-0.0019675146445627682,0.025018688658998287,0.026986203303561055
class,c__Patescibacteriia,0.0015071499192167645,0.0015071499192167645,0.0
class,c__Chlorobiia,0.0015071499192167645,0.0015071499192167645,0.0
class,c__Desulfomonilia,0.0015071499192167645,0.0015071499192167645,0.0
class,c__Desulfitobacteriia,0.0012057199353734114,0.0012057199353734114,0.0
class,c__UBA1384,0.0012057199353734114,0.0012057199353734114,0.0
class,c__Cloacimonadia,0.0012057199353734114,0.0012057199353734114,0.0
class,c__Polyangia,0.0009042899515300586,0.0009042899515300586,0.0
class,c__Acidimicrobiia,0.0009042899515300586,0.0009042899515300586,0.0
class,c__Dehalococcoidia,0.0009042899515300586,0.0009042899515300586,0.0
class,c__Zhuqueibacteria,0.0009042899515300586,0.0009042899515300586,0.0
class,c__Thermoanaerobacteria,0.0006028599676867057,0.0006028599676867057,0.0
class,c__Minisyncoccia,0.0006028599676867057,0.0006028599676867057,0.0
class,c__UBA10030,0.0006028599676867057,0.0006028599676867057,0.0
class,c__Desulfobacteria,0.0006028599676867057,0.0006028599676867057,0.0
class,c__Methanosarcinia,0.0006028599676867057,0.0006028599676867057,0.0
class,c__Moorellia,0.00030142998384335285,0.00030142998384335285,0.0
class,c__Thermosediminibacteria,0.00030142998384335285,0.00030142998384335285,0.0
class,c__UBA994,0.00030142998384335285,0.00030142998384335285,0.0
class,c__Limnochordia,0.00030142998384335285,0.00030142998384335285,0.0
class,c__Leptospiria,0.00030142998384335285,0.00030142998384335285,0.0
